DrawingName,Number,BaseNumber,Number_right,SerialNumber,EngineNumber,SalesModel,Unnamed: 0,model,part,title,description,description_right,item_number,image_url,url,description_cleaned,title_cleaned,description_cleaned_cleaned,title_cleaned_cleaned,cat_title_cleaned_cleaned_y,combined_name
162812,556/60417 2,556/60417,E470-1-2,2256733,SH320/40596U2133413,3CX 14M4WM,2384,"Sideshift. Direct Control. AWS, Centremount. Direct Control. AWS, Centremount. Easycontrol. AWS, Sideshift. Easycontrol. 2WS, Centremount. Easycontrol. 2WS, Centremount. Direct Control. 2WS, Sideshift. Easycontrol. AWS, Sideshift. Direct Control. 2WS",556/60417 2,Гидроцилиндр телескопа JCB 3cx 4cx,Ram extending dipper 70 X 40,Гидроцилиндр рукояти экскаватора - погрузчика 3CX - 4CX. Служит для выдвижения телескопической рукояти на задней стреле. На машинах с фиксированной рукоятью не устанавливается.,A,https://jcbdetal.ru/images/thumbnails/427/350/detailed/4/556-60417.jpg,https://jcbdetal.ru/gidravlika/gidrocilindr-teleskopa-jcb-3cx-4cx/,Ram extending dipper 70 X 40,Гидроцилиндр телескопа,Ram extending dipper 70 X 40,Гидроцилиндр телескопа,Гидроцилиндр телескопа,Гидроцилиндр телескопа Ram extending dipper 70 X 40
128-14725-4,128/14725 6,128/14725,E490-4-6,2256733,SH320/40596U2133413,3CX 14M4WM,2561,"Centremount. Direct Control. 2WS, Sideshift. Easycontrol. AWS, Sideshift. Direct Control. 2WS, Centremount. Direct Control. AWS, Sideshift. Direct Control. AWS, Centremount. Easycontrol. 2WS, 4CXM-WW, Sideshift. Easycontrol. 2WS, 4CXM, Centremount. Easycontrol. AWS",128/14725 4,Гидравлический фиксатор каретки (2 входа) (аналог),Cylinder clamp top ( 2 ports ),"Экскаваторы-погрузчикиJCB 3CX: 3CX 14M2WA, 3CX 14M2WM, 3CX-4T, 3CX-4WS-SM, 3CXCSM 4T, 3CXD14M2NM, 3CXS14M2NM, 3CXSM 4TJCB 4CX: 4CX 14H2WA, 4CX 14H2WM, 4CX-4WS, 4CX-4WS-SMJCB 5CX",A,https://jcbdetal.ru/images/thumbnails/1296/1060/detailed/5/128_14725.png,https://jcbdetal.ru/gidravlika/gidravlicheskiy-fiksator-karetki-2-vhoda-analog/,Cylinder clamp top ( 2 ports ),Гидравлический фиксатор (2 входа),Cylinder clamp top ( 2 ports ),Гидравлический фиксатор (2 входа),Гидравлический фиксатор,Гидравлический фиксатор (2 входа) Cylinder clamp top ( 2 ports )
128-14725-4,128/14725 6,128/14725,E490-4-6,2256733,SH320/40596U2133413,3CX 14M4WM,2566,"Centremount. Direct Control. 2WS, Sideshift. Easycontrol. AWS, Sideshift. Direct Control. 2WS, Centremount. Direct Control. AWS, Sideshift. Direct Control. AWS, Centremount. Easycontrol. 2WS, 4CXM-WW, Sideshift. Easycontrol. 2WS, 4CXM, Centremount. Easycontrol. AWS",128/14725 6,Гидравлический фиксатор каретки (2 входа) (аналог),Cylinder clamp top ( 2 ports ),"Экскаваторы-погрузчикиJCB 3CX: 3CX 14M2WA, 3CX 14M2WM, 3CX-4T, 3CX-4WS-SM, 3CXCSM 4T, 3CXD14M2NM, 3CXS14M2NM, 3CXSM 4TJCB 4CX: 4CX 14H2WA, 4CX 14H2WM, 4CX-4WS, 4CX-4WS-SMJCB 5CX",A,https://jcbdetal.ru/images/thumbnails/1296/1060/detailed/5/128_14725.png,https://jcbdetal.ru/gidravlika/gidravlicheskiy-fiksator-karetki-2-vhoda-analog/,Cylinder clamp top ( 2 ports ),Гидравлический фиксатор (2 входа),Cylinder clamp top ( 2 ports ),Гидравлический фиксатор (2 входа),Гидравлический фиксатор,Гидравлический фиксатор (2 входа) Cylinder clamp top ( 2 ports )
559-60215-6,559/60215 6,559/60215,E445-1-4,2256733,SH320/40596U2133413,3CX 14M4WM,3799,"Sideshift. Direct Control. AWS, Sideshift. Easycontrol. 2WS, Centremount. Direct Control. AWS, Centremount. Easycontrol. 2WS, Sideshift. Direct Control. 2WS, Centremount. Easycontrol. AWS, Sideshift. Easycontrol. AWS, 4CX14CM BR, Centremount. Direct Control. 2WS",559/60215 6,Гидроцилиндр поворота задней стрелы JCB 3cx 4cx,"Ram slew, 100x60 yellow",Гидроцилиндр поворота задней стрелыэкскаватора - погрузчика JCB 3CX - 4CX. Служит для поворота влево и вправо задней стрелы.,A,https://jcbdetal.ru/images/thumbnails/800/655/detailed/4/559-60215.jpeg,https://jcbdetal.ru/gidravlika/gidrocilindr-povorota-zadney-strely-jcb-3cx-4cx/,"Ram slew,",Гидроцилиндр поворота задней стрелы,"Ram slew,",Гидроцилиндр поворота задней стрелы,Гидроцилиндр поворота,"Гидроцилиндр поворота задней стрелы Ram slew,"
332-F5436-1,332/F5436 1,332/F5436,B120-1-1,2174794,SF320/40438U0661113,540-200,4001,"540-140, 531-70WM, 531-70, 560-80, 535-140, 550-170, .536-60, .531-70, 535-140 HiViZ, .535-125 HiViZ, 526-56, 536-60DS, .541-70, 540-170, 533-105, .550-140, 536-70AG+, .535-95, .540-140, 541-70, 535-125 HiViZ, 550-80, .550-170, 535P125, 536-60, 540-200, .533-105, 550-140, 535-95, .535-140 HiViZ, 541-70WM",332/F5436 1,Бак топливный,Tank Fuel ABI,,1,https://jcbdetal.ru/images/thumbnails/1600/1310/detailed/6/789e5f05-5129-48bd-ae15-73202848b494.jpeg,https://jcbdetal.ru/toplivnaya-sistema/toplivnyy-bak-jcb/bak-toplivnyy-plastikovyy-jcb/bak-toplivnyy-ru/,Tank Fuel ABI,Бак топливный,Tank Fuel ABI,Бак топливный,Бак топливный,Бак топливный Tank Fuel ABI
332-U1415-2,332/U1415 2,332/U1415,J150-5-1,2060482,GN71063U988292X,8055 RTS,502,"8055RTS, 8055ZTS, 8055 ZTS, 8050 ZTS ROW, 8050 ZTS USA, .8055 ZTS, .8065 RTS, 8065 RTS, 8050 RTS ROW, 8065ZTS, 8055 RTS, 8045 ZTS, 8050 RTS, .8055 RTS, 8050 ZTS, 8050 RTS USA, 8065RTS, 8065 DL, 8040 ZTS",332/U1415 1,Каток поддерживающий,Roller track top,"Каток поддерживающий  артикул 332/U1415. Подходит для моделей JCB 8045, JCB 8045Z, JCB 8050, JCB 8055, JCB 8060.",A,https://jcbdetal.ru/images/thumbnails/1280/1048/detailed/5/carton-g29bf69282_1280-min__1__eukr-b4.png,https://jcbdetal.ru/khodovaya-chast/katok-podderzhivayuschiy/,Roller track top,Каток поддерживающий,Roller track top,Каток поддерживающий,Каток поддерживающий,Каток поддерживающий Roller track top
332-F5436-1,332/F5436 1,332/F5436,B120-10-1,2182633,SH320/40370U3422613,541-70AG+,4001,"540-140, 531-70WM, 531-70, 560-80, 535-140, 550-170, .536-60, .531-70, 535-140 HiViZ, .535-125 HiViZ, 526-56, 536-60DS, .541-70, 540-170, 533-105, .550-140, 536-70AG+, .535-95, .540-140, 541-70, 535-125 HiViZ, 550-80, .550-170, 535P125, 536-60, 540-200, .533-105, 550-140, 535-95, .535-140 HiViZ, 541-70WM",332/F5436 1,Бак топливный,Tank Fuel ABI,,1,https://jcbdetal.ru/images/thumbnails/1600/1310/detailed/6/789e5f05-5129-48bd-ae15-73202848b494.jpeg,https://jcbdetal.ru/toplivnaya-sistema/toplivnyy-bak-jcb/bak-toplivnyy-plastikovyy-jcb/bak-toplivnyy-ru/,Tank Fuel ABI,Бак топливный,Tank Fuel ABI,Бак топливный,Бак топливный,Бак топливный Tank Fuel ABI
459-M5104-4,459/M6678 3,459/M6678,F650-20-1,2182633,SH320/40370U3422613,541-70AG+,2840,"526-56, Sideshift. Easycontrol. AWS, Sideshift. Easycontrol. 2WS, Sideshift. Direct Control. AWS, SS500, SS600, Centremount. Easycontrol. AWS, TM320S, TM320WM, 550-140, 560-80, 4CXM, SS620, 550-80, 550-170, 531-70WM, .531-70, 531-70, Centremount. Easycontrol. 2WS, HS750, Centremount. Direct Control. AWS, 535-95, 540-170, TM320, SS750, 535-140, TG300, 540-140, 536-70AG+, 536-60DS, Sideshift. Direct Control. 2WS, 535P125, PS750, 4CX14CM BR, 541-70WM, SS700, 533-105, TM320 T4F, 4CXM-WW, PS720, 540-200, 541-70, PS760, .541-70, PS740, Centremount. Direct Control. 2WS",459/M6678 3,Распределитель АКПП,Valve block assembly,"Блок 459/M6678 от производителя JCB. Подходит для моделей JCB 4CX, JCB 531-70.",A,https://jcbdetal.ru/images/thumbnails/960/786/detailed/5/товар_1rtp-ot.jpg,https://jcbdetal.ru/transmissiya/raspredelitel-akpp/,Valve block assembly,Распределитель АКПП,Valve block assembly,Распределитель АКПП,Распределитель АКПП,Распределитель АКПП Valve block assembly
458-M1916-1,458/M1916 1,458/M1916,F250-1-1,2182633,SH320/40370U3422613,541-70AG+,1398,"535-95, 540-200, SD70, 550-170, 533-105, SD80, 541-70M, PD70, PD40, 526-56, 540-170, SD55, PD87, 541-70WM, 550-140, 536-60DS, 536-70AG+, SD40, 531-70WM, SD88, 540-140",458/M1916 1,Дифференциал,Differential Assembly,"Дифференциал 458/M1916. Подходит для моделей JCB 456, JCB 531-70, JCB 541-70. Запчасть имеет аналоги 458/10219, 448/56770.",A,https://jcbdetal.ru/images/thumbnails/350/287/detailed/5/WhatsApp_Image_2021-05-28_at_12.01.23-min_curv-14.jpeg,https://jcbdetal.ru/transmissiya/differencial-jcb/differencial/,Differential Assembly,Дифференциал,Differential Assembly,Дифференциал,Дифференциал,Дифференциал Differential Assembly
332-C2405-2,332/D4864 2,332/D4864,E330-5-1,2182633,SH320/40370U3422613,541-70AG+,1003,".535-95 SWAY, 536-70, 527-58 T3, .533-105, 533-105, 541-70 SWAY, 550-80, 527-58 T3 FS, 506C HL, 535-95, 520-50 4WS, .536-70, 535P125, .531-70 SWAY, .536-60, .535-95, .541-70 SWAY, 541-70M, .531-70, 506C, 536-70AG+, 508C, 531-70WM, 535-140, 541-70WM, 520-40 4WS, 531-70, 535-95 SWAY, 536-60, 536-60DS, .535-125 HiViZ, 560-80, .541-70, 535-140 HiViZ, 541-70, .535-140 HiViZ, 527-58WM, 535-125 HiViZ, 526-56, 527-55 4WS, 531-70 SWAY, 524-50 4WS",332/D4864 2,Клапан,Valve Steer + Shocks,"Клапан артикул 332/D4864. Подходит для моделей JCB 527-55, JCB 527-58, JCB 531-70, JCB 541-70.",A,,https://jcbdetal.ru/remkomplekty/klapan-ru/,Valve,Клапан,Valve,Клапан,Клапан,Клапан Valve
332-C2405-2,332/D4864 2,332/D4864,E330-5-1,2182633,SH320/40370U3422613,541-70AG+,1004,".535-95 SWAY, 536-70, 527-58 T3, .533-105, 533-105, 541-70 SWAY, 550-80, 527-58 T3 FS, 506C HL, 535-95, 520-50 4WS, .536-70, 535P125, .531-70 SWAY, .536-60, .535-95, .541-70 SWAY, 541-70M, .531-70, 506C, 536-70AG+, 508C, 531-70WM, 535-140, 541-70WM, 520-40 4WS, 531-70, 535-95 SWAY, 536-60, 536-60DS, .535-125 HiViZ, 560-80, .541-70, 535-140 HiViZ, 541-70, .535-140 HiViZ, 527-58WM, 535-125 HiViZ, 526-56, 527-55 4WS, 531-70 SWAY, 524-50 4WS",332/D4864 2,Клапан,Valve Steer + Shocks,"Клапан артикул 332/D4864. Подходит для моделей JCB 527-55, JCB 527-58, JCB 531-70, JCB 541-70.",A,https://jcbdetal.ru/images/thumbnails/624/510/detailed/5/Снимок-min_1rhx-4j.JPG,https://jcbdetal.ru/gidravlika/klapan-ru/,Valve,Клапан,Valve,Клапан,Клапан,Клапан Valve
448-00041-3,458/M1916 3,458/M1916,F150-30-1,2182633,SH320/40370U3422613,541-70AG+,1395,"535-95, 540-200, SD70, 550-170, 533-105, SD80, 541-70M, PD70, PD40, 526-56, 540-170, SD55, PD87, 541-70WM, 550-140, 536-60DS, 536-70AG+, SD40, 531-70WM, SD88, 540-140",458/M1916 3,Дифференциал,Differential Assembly,"Дифференциал 458/M1916. Подходит для моделей JCB 456, JCB 531-70, JCB 541-70. Запчасть имеет аналоги 458/10219, 448/56770.",A,https://jcbdetal.ru/images/thumbnails/350/287/detailed/5/WhatsApp_Image_2021-05-28_at_12.01.23-min_curv-14.jpeg,https://jcbdetal.ru/transmissiya/differencial-jcb/differencial/,Differential Assembly,Дифференциал,Differential Assembly,Дифференциал,Дифференциал,Дифференциал Differential Assembly
459-M5104-4,459/M6678 3,459/M6678,F650-5-1,2147205,SE320/40313U3709811,550T80AG,2840,"526-56, Sideshift. Easycontrol. AWS, Sideshift. Easycontrol. 2WS, Sideshift. Direct Control. AWS, SS500, SS600, Centremount. Easycontrol. AWS, TM320S, TM320WM, 550-140, 560-80, 4CXM, SS620, 550-80, 550-170, 531-70WM, .531-70, 531-70, Centremount. Easycontrol. 2WS, HS750, Centremount. Direct Control. AWS, 535-95, 540-170, TM320, SS750, 535-140, TG300, 540-140, 536-70AG+, 536-60DS, Sideshift. Direct Control. 2WS, 535P125, PS750, 4CX14CM BR, 541-70WM, SS700, 533-105, TM320 T4F, 4CXM-WW, PS720, 540-200, 541-70, PS760, .541-70, PS740, Centremount. Direct Control. 2WS",459/M6678 3,Распределитель АКПП,Valve block assembly,"Блок 459/M6678 от производителя JCB. Подходит для моделей JCB 4CX, JCB 531-70.",A,https://jcbdetal.ru/images/thumbnails/960/786/detailed/5/товар_1rtp-ot.jpg,https://jcbdetal.ru/transmissiya/raspredelitel-akpp/,Valve block assembly,Распределитель АКПП,Valve block assembly,Распределитель АКПП,Распределитель АКПП,Распределитель АКПП Valve block assembly
332-F5436-1,332/F5436 1,332/F5436,B120-10-1,2147205,SE320/40313U3709811,550T80AG,4001,"540-140, 531-70WM, 531-70, 560-80, 535-140, 550-170, .536-60, .531-70, 535-140 HiViZ, .535-125 HiViZ, 526-56, 536-60DS, .541-70, 540-170, 533-105, .550-140, 536-70AG+, .535-95, .540-140, 541-70, 535-125 HiViZ, 550-80, .550-170, 535P125, 536-60, 540-200, .533-105, 550-140, 535-95, .535-140 HiViZ, 541-70WM",332/F5436 1,Бак топливный,Tank Fuel ABI,,1,https://jcbdetal.ru/images/thumbnails/1600/1310/detailed/6/789e5f05-5129-48bd-ae15-73202848b494.jpeg,https://jcbdetal.ru/toplivnaya-sistema/toplivnyy-bak-jcb/bak-toplivnyy-plastikovyy-jcb/bak-toplivnyy-ru/,Tank Fuel ABI,Бак топливный,Tank Fuel ABI,Бак топливный,Бак топливный,Бак топливный Tank Fuel ABI
332-F5436-1,332/F5436 1,332/F5436,B120-10-1,2343506,SH320/40533U0737214,536T60AG,4001,"540-140, 531-70WM, 531-70, 560-80, 535-140, 550-170, .536-60, .531-70, 535-140 HiViZ, .535-125 HiViZ, 526-56, 536-60DS, .541-70, 540-170, 533-105, .550-140, 536-70AG+, .535-95, .540-140, 541-70, 535-125 HiViZ, 550-80, .550-170, 535P125, 536-60, 540-200, .533-105, 550-140, 535-95, .535-140 HiViZ, 541-70WM",332/F5436 1,Бак топливный,Tank Fuel ABI,,1,https://jcbdetal.ru/images/thumbnails/1600/1310/detailed/6/789e5f05-5129-48bd-ae15-73202848b494.jpeg,https://jcbdetal.ru/toplivnaya-sistema/toplivnyy-bak-jcb/bak-toplivnyy-plastikovyy-jcb/bak-toplivnyy-ru/,Tank Fuel ABI,Бак топливный,Tank Fuel ABI,Бак топливный,Бак топливный,Бак топливный Tank Fuel ABI
458-M1916-1,458/M1916 1,458/M1916,F250-1-1,2343506,SH320/40533U0737214,536T60AG,1398,"535-95, 540-200, SD70, 550-170, 533-105, SD80, 541-70M, PD70, PD40, 526-56, 540-170, SD55, PD87, 541-70WM, 550-140, 536-60DS, 536-70AG+, SD40, 531-70WM, SD88, 540-140",458/M1916 1,Дифференциал,Differential Assembly,"Дифференциал 458/M1916. Подходит для моделей JCB 456, JCB 531-70, JCB 541-70. Запчасть имеет аналоги 458/10219, 448/56770.",A,https://jcbdetal.ru/images/thumbnails/350/287/detailed/5/WhatsApp_Image_2021-05-28_at_12.01.23-min_curv-14.jpeg,https://jcbdetal.ru/transmissiya/differencial-jcb/differencial/,Differential Assembly,Дифференциал,Differential Assembly,Дифференциал,Дифференциал,Дифференциал Differential Assembly
332-C2405-2,332/D4864 2,332/D4864,E330-5-1,2343506,SH320/40533U0737214,536T60AG,1003,".535-95 SWAY, 536-70, 527-58 T3, .533-105, 533-105, 541-70 SWAY, 550-80, 527-58 T3 FS, 506C HL, 535-95, 520-50 4WS, .536-70, 535P125, .531-70 SWAY, .536-60, .535-95, .541-70 SWAY, 541-70M, .531-70, 506C, 536-70AG+, 508C, 531-70WM, 535-140, 541-70WM, 520-40 4WS, 531-70, 535-95 SWAY, 536-60, 536-60DS, .535-125 HiViZ, 560-80, .541-70, 535-140 HiViZ, 541-70, .535-140 HiViZ, 527-58WM, 535-125 HiViZ, 526-56, 527-55 4WS, 531-70 SWAY, 524-50 4WS",332/D4864 2,Клапан,Valve Steer + Shocks,"Клапан артикул 332/D4864. Подходит для моделей JCB 527-55, JCB 527-58, JCB 531-70, JCB 541-70.",A,,https://jcbdetal.ru/remkomplekty/klapan-ru/,Valve,Клапан,Valve,Клапан,Клапан,Клапан Valve
332-C2405-2,332/D4864 2,332/D4864,E330-5-1,2343506,SH320/40533U0737214,536T60AG,1004,".535-95 SWAY, 536-70, 527-58 T3, .533-105, 533-105, 541-70 SWAY, 550-80, 527-58 T3 FS, 506C HL, 535-95, 520-50 4WS, .536-70, 535P125, .531-70 SWAY, .536-60, .535-95, .541-70 SWAY, 541-70M, .531-70, 506C, 536-70AG+, 508C, 531-70WM, 535-140, 541-70WM, 520-40 4WS, 531-70, 535-95 SWAY, 536-60, 536-60DS, .535-125 HiViZ, 560-80, .541-70, 535-140 HiViZ, 541-70, .535-140 HiViZ, 527-58WM, 535-125 HiViZ, 526-56, 527-55 4WS, 531-70 SWAY, 524-50 4WS",332/D4864 2,Клапан,Valve Steer + Shocks,"Клапан артикул 332/D4864. Подходит для моделей JCB 527-55, JCB 527-58, JCB 531-70, JCB 541-70.",A,https://jcbdetal.ru/images/thumbnails/624/510/detailed/5/Снимок-min_1rhx-4j.JPG,https://jcbdetal.ru/gidravlika/klapan-ru/,Valve,Клапан,Valve,Клапан,Клапан,Клапан Valve
448-00041-3,458/M1916 3,458/M1916,F150-30-1,2343506,SH320/40533U0737214,536T60AG,1395,"535-95, 540-200, SD70, 550-170, 533-105, SD80, 541-70M, PD70, PD40, 526-56, 540-170, SD55, PD87, 541-70WM, 550-140, 536-60DS, 536-70AG+, SD40, 531-70WM, SD88, 540-140",458/M1916 3,Дифференциал,Differential Assembly,"Дифференциал 458/M1916. Подходит для моделей JCB 456, JCB 531-70, JCB 541-70. Запчасть имеет аналоги 458/10219, 448/56770.",A,https://jcbdetal.ru/images/thumbnails/350/287/detailed/5/WhatsApp_Image_2021-05-28_at_12.01.23-min_curv-14.jpeg,https://jcbdetal.ru/transmissiya/differencial-jcb/differencial/,Differential Assembly,Дифференциал,Differential Assembly,Дифференциал,Дифференциал,Дифференциал Differential Assembly
